Name,Rating,NumberofReviews,Latitude,Longitude,Category,Sub-Category,Row,Column,Population,Rating_by_Audience
MohaliRocksRestaurant&PartyHall,5.0,184.0,30.682598,76.743445,Restaurant,FineDining,0,5,5839.000000000001,4.951871657754011
WinniCakes&More,4.6,157.0,30.6826,76.743512,Restaurant,Bakery,0,5,5839.000000000001,4.551250000000013
MohaliRocksRestaurant&PartyHall,5.0,184.0,30.682598,76.743445,Restaurant,Buffet,0,5,5839.000000000001,4.951871657754011
TubewellPark,5.0,1.0,30.675799,76.743029,Transportation,RailwayStation,0,5,5839.000000000001,2.75
BusStop-Sector65,5.0,1.0,30.682476,76.743462,Transportation,BusStop,0,5,5839.000000000001,2.75
UltimateFitnessGymPhase11|BestGyminMohali,4.8,1056.0,30.683071,76.742813,Fitness&Wellness,Gym,0,5,5839.000000000001,4.7920679886686495
Easytonegym,4.8,56.0,30.683119,76.74282,Fitness&Wellness,Gym,0,5,5839.000000000001,4.657627118644073
Rana'sFitnessCentre,4.0,4.0,30.682294,76.743614,Fitness&Wellness,Gym,0,5,5839.000000000001,3.142857142857143
HairRaiserzLuxePhase11,4.7,1357.0,30.682253,76.743672,PersonalCare,HairSalon,0,5,5839.000000000001,4.694044117646946
THECASTLEUNISEXSALON,4.9,81.0,30.682455,76.743526,PersonalCare,HairSalon,0,5,5839.000000000001,4.796428571428566
DhunMusicAcademy,5.0,30.0,30.685135,76.743053,EducationalInstitute,MusicSchool,0,5,5839.000000000001,4.727272727272728
DanceDaTadka,5.0,33.0,30.682693,76.743209,EducationalInstitute,DanceSchool,0,5,5839.000000000001,4.75
Firststepdancestudio,5.0,8.0,30.683175,76.742814,EducationalInstitute,DanceSchool,0,5,5839.000000000001,4.181818181818182
FancyShoePalace,5.0,1.0,30.683139,76.742842,Shop,ShoeStore,0,5,5839.000000000001,2.75
Lovepanjabclothingstore,5.0,40.0,30.682943,76.743136,Shop,Clothing,0,5,5839.000000000001,4.790697674418604
NKELECTRONICS(Mobile&HomeAppliances),5.0,167.0,30.682941,76.743013,Shop,Electronics,0,5,5839.000000000001,4.947058823529412
ExplorationTrip,5.0,25.0,30.683148,76.742804,Office,TravelAgency,0,5,5839.000000000001,4.678571428571429
